term,era,snippet_id,text
well-being,post1950,44882ea5171a,"guiding philosophies of the day and attempt to revise them when we find evidence that the existing philosophies create and perpetuate problems. Critical philosophy diagnoses a civilization’s malfunctioning philosophy and works at creatively reconceptualizing the failed or failing ontologies, epistemologies, and axiologies. These reconceptualizations are the proper business of critical education committed to the ideal of planetary well-being. In these educational efforts, ethics becomes both the diagnostic art and a treatment plan."
well-being,post1950,5711f6f723cf,"Security and Well-being in America: Projections, Policy, and Education for the 1970's."
well-being,post1950,2908b1b37ad1,"Guidelines are offered in this second information memorandum for an in progress study on how projections for the future might affect the quality of life in the United States. Examining other future oriented studies, articles, and research documents, six projections are reviewed which indicate that the U. S. will be crowded, urbanized, mobile, technological, brain-intensive, and a medico-interventionist society, and which suggest many questions for considering the quality of life. Emphasis in the guidelines is upon the potential for education and for wise public policy to advance order and to preserve individual liberties by lowering the need for extensive regulatory and allocative policy. Citizens need to learn to take more responsibility for their own behavior and compromise in the many kinds of interactions with others. Because there is much to learn from other nations which appear to yield a high degree of security and well-being for their people, the study and comparative analysis of the three small nations of Denmark, Switzerland, and Yugoslavia offers ideas for developing guidelines for U. S. education and public policy. It is expected that this study will point toward the need for additional studies and for creative ways to draw upon experiences and policies in other nations to improve education and public policy in the United States. (SUM)"
well-being,post1950,69648f2722e1,"Security and Well-Being in America: Projections, Policy, and Education for the 197Q*s"
well-being,post1950,5d71e281f71b,"Security and Well-Being in America: Projections, Policy, and Education for the 1970's"
well-being,post1950,4a0dbd42a3cc,"Projections for the future are the first concern of the study that appear likely to affect the quality of life and the security and well-being of the American people during the next three decades. There are a number of books, articles, and othei’ studies that look into the future and seek to make projections that, if they materialize, will have a profound impact upon Americans and public policy as well. Several studies that have greatly influenced our thinking are as follows: Daniel Bell (ed.), Toward the Year 2000: Work in Progress (Boston: Houghton Mifflin Company, 1968); Harrison Brown, et al., The Next Hundred Years (New York: The Viking Press,"
well-being,post1950,15ef26893c1c,"(b) more responsibility in their interactions with other people, and (c) a readiness to compromise in many kinds of interactions with other people. If they do not, we predict that much more public policy will be required to regulate people and to allocate things of value so that some modicum of security and well-being may be available to the greatest number of people."
well-being,post1950,c0f974d01d03,"These statements require definitions of order and law. There is ""order"" in any society when people enjoy security and at least a modest level of well-being."
well-being,post1950,565eca341f20,"The general absence of conflict and more equitable access to resources essential to physical and mental well-being constitutes a condition of ""order."""
well-being,post1950,82be7d5c1db0,"""Law"" we take to be public policy necessary for maximizing possibilities for ""order"" in any society. Law both regulates and establishes guidelines for allocating things of value in a society. A minimum of law or regulation is needed in a society where people assume responsibility and make compromises necessary for order. Also, there is little need for policy to allocate things of value or resources needed for well-being in a society where people assume the responsibility for doing such ""allocating"" on an equitable basis. ""Resources of value"" include food, shelter, education, means of livelihood, health care, and other items fundamental to human well-being."
self-actualization,post1950,d67015530ce0,"Links adult literacy learning to a philosophy of self-actualization, scaffolding pedagogy, and inclusion. Bases the discussion on John Dewey’s concept of growth and Myron C. Tuman’s developmental social theory."
self-actualization,post1950,23ce8859089f,"Using the work of Judith Butler on gender regulation. Black Feminist Thought (BFT), and autobiographic storytelling, this piece illustrates how essentialist notions of gender, and discourses related to gender create conflict in shaping identity construction for a Black woman academic and single mother (BWA/SM) in the United States. This piece reveals complex gendered and racialized tropes related to notions of motherhood and womanhood, particularly within the author’s own family. Included here is how the author attempts to transcend these complexities in her quest for self-definition and self-actualization, unbridled by gender norms. Yet, race, gender and parental status are significant intersecting categories in identity construction, and inherent in the constructions are hegemonic discourses with which the author continues to grapple. Consequently, the struggle to transcend these forces is further complicated by the limited representation of Black women in the US academy, and by the types of academic work where they find themselves typically situated."
self-actualization,post1950,e9721688e8a6,"The research presented in this study provides educators with strategic Interculturally Responsive (IR) components with an explanation of the Response to Cultures Continuum leading to cultural self-actualization, which is the pinnacle of IR. This research highlights integral components of a cultural continuum and is a segment of another study on pre-service teachers’ cultural development (Jones, 2013)."
self-actualization,post1950,f11055c1a997,"Based on the findings of this study, it can be concluded that for pre-service teachers to be interculturally responsive means being aware and sensitive to cultures while being willing to respond to cultural differences in the classroom (Jones, 2013). Awareness of culture elements within the classroom results in sensitivity to cultural differences. The pinnacle of the cultural continuum is intercultural self-actualization."
self-actualization,post1950,fdd104785b8d,Intercultural Self-Actualization
self-actualization,post1950,279cd8cfeab8,"'Self-actualization is “the basic need, the ultimate goal and a continual process of growth for human beings, and demonstrates itself in the form of peak experience in psychology” (Hongyu & Lu, 2013, p. 11). Maslow (1967) suggested it brings out a person’s maximum potential and creates organic abilities while still remaining loyal to one’s own self. According to Murtaza (2011), self- actualization is referenced as the meta-motivation because it’s realization that “full inner potential” also known as wisdom is attainable by everyone. Self- actualization leads to the pinnacle of human welfare (Maslow, 1970) and for the population of teachers that interact each year with millions of students, it is imperative that students are being instructed by self-actualized professionals in the cultural realm."
self-actualization,post1950,3c4a098254b5,"Han, H. S., & Thomas, M. S. (2010). No child misunderstood: Enhancing early childhood teachers’ multicultural responsiveness to the social competence of diverse children. Early Childhood Education Journal, 57,469-476. doi: 10.1007/sl0643-009-0369-l Henkin, R., & Steinmetz, L. (2008). The need for diversity education as perceived by preservice teachers. Journal of the Scholarship of Teaching and Learning, 5(1), 101-109 Honguy, L. & Lu, H. (2013). The beauty of the transcending of the humanity: Research of Maslow’s Self-Actualization Theory. International Conference on Advances in Social Science, Humanities, and Management. Atlantis Press, doi: 10.2991/asshm- 13.2013.42"
self-actualization,post1950,8a9b9131b796,"Murtaza, N. (2011). Pursuing self-interest or self-actualization? From capitalism to a steady- state, wisdom economy. Ecological Economics, 76(4), 577-584. doi:"
self-actualization,post1950,9369d80f20b5,"Personal sensitivity and self-understanding are attributes which are very important for those who would teach the disadvantaged. Sensitivity training i, recommended as a basis for self-discovery and self-actualization. Through .uch training the teacher can foster a climate in which a disadvantaged child can fed •valued wanted, and worthy.* Sensitivity training in teacher education clashes may u,e such approaches as circle seating for discussions, minimal use of structured lectures and assigned readings, and inclusion of films, resource persons, and role pteyvvgJ"" the course. & understanding of the nautre of pre|ud,ce is important for development of accepting attitudes, and creative expression may also be used m sensitivity training."
self-actualization,post1950,dde4d24497c6,SELF-ACTUALIZATION
self-actualization,post1950,4e006812c84d,COUNSELING PRACTICUM AS A FACILITATOR OF SELF-ACTUALIZATION
self-actualization,post1950,2ebc40309c1d,"The undersigned certify that they have read, and recommend to the Faculty of Graduate Studies and Research, for acceptance, a thesis entitled COUNSELING PRACTICUM AS A FACILITATOR OF SELF-ACTUALIZATION submitted by LILIANE STEEVES in partial fulfilment of the requirements for the degree of MASTER OF EDUCATION in COUNSELING PSYCHOLOGY."
self-actualization,post1950,a89d6cb00676,"This study was designed to assess whether the counseling practicum within the Department of Educational Psychology at the University of Alberta facilitates self-actualization (SA). Using a quasi independent groups design, the 12 subscale scores on the Personal Orientation Inventory (POI) for 20 counseling students without practicum, 37 counseling students with practicum and 22 non counseling students were compared ."
self-actualization,post1950,c9bcfe40b982,The concept of self-actualization . 11
self-actualization,post1950,5932218dfbec,The dynamics of self-actualization . 13
self-actualization,post1950,3be8cae6c174,Clinical Experience and Self-Actualization . 33
self-actualization,post1950,6fd9bee567a7,"This study was intended to contribute towards the development of answers to the following questions: Does the practicum component of the counseling program of the Department of Educational Psychology at the University of Alberta facilitate self-actualization ( SA ) as measured by the Personal Orientation Inventory ( P 0 1 ) ? Does SA correlate negatively with Neuroticism, as measured by the Eysenck Personality Inventory (EPI), as it should if SA is a valid construct? These central questions address applied and theoretical issues respectively."
self-actualization,post1950,e93205a23c0c,"A much better term is ""self-actualization"" as I have used it. It stresses "" fu 1 1 -humanness "" , - the development of the biologically based nature of man, and therefore is (empirically) normative for the whole species rather than for particular times and places, i.e., it is less culturally relative. It conforms to biological destiny, rather than to historical ly-arbitrary, cultural 1 y- loca 1 value-models as the terms ""health"" and ""illness"" often do. It also has empirical content and operational meaning, (p. vi ) ."
self-actualization,post1950,ef70560f5883,The dynami cs of self-actualization
self-actualization,post1950,b3dc105916a0,"Self-actualization is a dynamic struggle between safety and growth needs. All choices between these two poles are ""right"" and occur spontaneously as a consequence of natural wisdom. Growth can be promoted by enhancing its attractions and minimizing its dangers whilst simultaneously enhancing the dangers and minimizing the attractions of security needs. There is a natural need to Know ourselves as well as a fear of self Knowledge which is at the center of self- actual ization."
self-actualization,post1950,7245c0570842,"A se 1 f - actua 1 i zi ng person may be described as ""one who utilizes his talents and capabilities more fully, lives in the present rather than dwelling on the past or future, functions relatively autonomously and tends to have a more benevolent outlooK on life and on human nature than the average person"" (Knapp, 1971, p. 1). Self-actualization is a dynamic process, active throughout life versus a final state of affairs, a far goal."
self-actualization,post1950,15a4ef00d2f6,"""In studying healthy people, se 1 f - actua 1 i zi ng people, etc., there has been a steady move from the openly normative and the frankly personal, step by step, toward more and more descriptive, objective words, to the point where there is today a standardized test of self-actualization. Self-actualization can now be defined quite operationally as intelligence used to be defined, i.e., self-actualization is what the test test. It correlates well with external variables of various kinds and keeps on accumulating additional correlational meanings"" (p. 28)."
self-actualization,post1950,d3d86714b2c6,"The educational implication from Maslow's theory of SA that the satisfaction of security needs leads to greater self-actualization and hence greater academic achievement has generally been supported (Johns, 1970; Leib & Snyder, 1967; LeMay & Damm, 1968; Pearson, 1966; Stewart, 1968; Weber, 1970). Generally these relationships were of modest magnitude. Leib and Snyder (1968) suggest that SA and intellectual ability are not directly related. This needs to be taken into account when interpreting the relationship between SA and achievement."
self-actualization,post1950,fdb6606a7ef0,I. The Nature of the Relationship Between Clinical Experience and Self-Actualization
self-actualization,post1950,78ce70f8315e,"Self-actualization or personal growth is largely implicit in the Ed. Psy. 512 practicum via seminars, workshops and supervision. The occasional specific statement is made such as ""Often times in our seminar program the i nterpersona 1 relationships among staff and students are as important as the structured learning experience"" (Ed. Psy. 512 Course Outline, 1978). The information contained in this section is based upon my personal experience in EP 512 and also upon interviews with staff members actively involved"
manifestation,pre1950,7db9ad145cbe,"This new work of the learned Bedemptorist who has already made so many valu- able contributions to the Catholio literature of our day, may be considered as the crowning effort of his fkith-inspired genius. It is lovingly dedicated *• To the Most 8acred and Adorable Heart of Jesus in the Blessed Sacrament, in Reparation, Thanksgiving, and Love.'* It is truly a great book, one of the greatest yet given to the world in any language on the Eucharistic Sacrifice. It consists of forty-eight chapters, the first of which is an introductory one, serving as preface to the book. Now, many people may suppose that books enough had already been written on the Mass, and that little remained at this time to be said or written about it, at least, little that had not been said or written before. A very cursory examination of Father Mailer's book will convince them of their error. It is true that many books have been written on the Holy Mass— quite recently, one by Father Sullivan, an excellent one, as &r as it goes— but this of Father Muller's contains a great amount of highly interesting information, historical and otherwise, never before brought together. It is not only an admirable treatise on the Mass, but a carefully and elegantly written history of the Great Sacrifice of the New Law, presenting it to the reader, not alone in its dry doctrinal form, but with all the beautiful surroundings of the loving wor- ship of all faithful generations, the wonders it has wrought, and still does work on that earth, whose sublime act of homage to its Creator it is; in short, all the gran- deur, all the glories, all the benefits to mankind of this wonderful, life-giving, all- sustaining sacrifice. But tho reader will be better able to judge what the nature of this great work is, from the headings of the chapters, which are as follows: The Wonderful Promise of God— The Wonderful Gift of God — A Wonderful Means of Awakening Faith In the Real Presence— A Wonderful Manifestation of the Real Pres- ence—The Wonderful Effects of the Blessed Sacrament in Nicola Au^ry— Further Wonderful Manifestations of the Real Presence— The Sacrifice before the Coming of Christ— The Sacrifice of the New Law— Mass applies to us the Merits of Christ— Mass, the Renewal of the Mysteries of the Life of Christ — Mass, the Renewal of the"
manifestation,pre1950,98c050b7e6c2,A Wonderful Manifestation of the Real Presence 64
manifestation,pre1950,cfdc3a3d770a,A WONDERFUL MANIFESTATION OF THE BEAL PRESENCE.
manifestation,pre1950,883e1454b8c9,A. WONDERFUL MANIFESTATION
manifestation,pre1950,4f219abcfc19,A WOUDEBFUL MANIFESTATION
manifestation,pre1950,dd138e29420f,A WOXDERFUL MANIFESTATION
manifestation,pre1950,85f2dc611de1,A WONDERFUL .MANIFESTATION
manifestation,pre1950,33b32f21a151,A WONDERFUL MANIFESTATION
manifestation,pre1950,22dfbd3a0f23,"""Beloved Brethren* in* Christ Jesus A delightful duty has devolved upon us ; it is ‘ to reveal and to confess the works of God I ’ * With a heart at once struck with awe, and inflamed with gratitude to the * God of all consolation/ we proclaim to you a new and wonderful manifestation of"
manifestation,pre1950,c173118a5122,"Is it not an evident demonstration of the Real Divine Presence which presides over the celebration of the Mass, to mark the universality of that intense devotion, reverence, and respect of Catholics during the divine Sacrifice ? w In our time,” writes a convert to our faith, ""after such a suc- cessive diminution Of truth, affecting both the spiritual and temporal hierarchy of society, nothing can be more monot- onous than an assembly of Protestants. There are the rich, cuirassed in egotism, initiated in no other rites but those of Bacchus, bred up with the same feeling of disdain for every outward manifestation of piety and fervor: there are the poor, parked in from all observation or contact with the rich, thoroughly subdued and moulded into one form of ser- vile respect But in our churches, during the celebration of the divine mysteries, it is a very different picture. What do we find here amidst the pious throng ? We find the simple peasant come from his woods, the shepherd from the moun- tains, the young and thoughtful clerk, the solemn religious man, the devout student, whom nothing but the divine ser- vice could tear from his books, the holy recluse, who may be looked for elsewhere in vain, the laboring youth, with joy and triumph in their looks, the innocent child with its bap- tismal robe unsullied, the penitent sinner who has atoned, or who is atoning, for having stained the purity of bis soul."
manifestation,pre1950,90713b02f725,"That the embrace of the Word, the Divine Spouse of our soul, and the turning of our face to His Face, worketh great and marvellous things in us, if we keep our eye single and our intention pure. How wondrously all vain and troublous things are overcome and dispersed by the manifestation of the Wisdom of God, His countenance supplying what is lacking, enlightening, ruling, perfecting all things 79"
manifestation,pre1950,5a21b46ed3fd,"That the embrace of the Word, the Divine Spouse of our soul, and the turning of our face to His Face worketh great and marvellous things in us, if we keep our eye single and our intention pure. How wonderfully all vain and troublous things are overcome and dispersed by the manifestation of the Wisdom of God, His Countenance supplying what is lacking, enlightening, ruling, perfecting all things."
manifestation,pre1950,2c4525caf4a9,Christ's Manifestation 76
manifestation,pre1950,75f1dab6bacc,L-CHRIST'S MANIFESTATION.
manifestation,pre1950,dbda905c6181,"1 i In the fifteenth year of the reign of Tiberius Gapsar, the word of the Lord came to John the son of Zachary in the wilderness.' ' The name of Zachary takes us back a long way— thirty years— to the time when Augustus Caesar was reigning and there was peace upon earth. The scene in the Temple rises to our mind— the hour of incense, the old priest, dumb but rejoicing, coming out from the Holy Place and silently passing by the expecting people. He was to have a son who was to be a joy and a gladness to his parents, whose birth would make many rejoice, who would be filled with the Holy Ghost. Then we remember the gathering at the country house at Ain-Karim, the name of! John given to the new-born child, and the burst of praise from Zachary 's loosened tongue. Then there comes the summing up of John's child- hood: 4 4 And the child grew and was strengthened in spirit, and was in the deserts until the day of his manifestation to Israel."" These words bring us again to the reign of Tiberius and the desert place. We see John's gaunt figure clothed in a rough camel's hair bound in with a leathern girdle; his stern, austere face tells of spare diet, one ""who did not eat bread nor drink wine, but locusts and wild honey."" He is spirit rather than flesh, a voice rather than a man."
manifestation,pre1950,e203247a7aa7,6 Jan. The Epiphany of our Lord is a feast solemnized in memory and honor of Christ's manifestation to the Gentiles by an extraordi- nary star.
manifestation,pre1950,48f75c296c0d,EPIPHANY. A feast kept on January 6 to commemorate the manifestation of
manifestation,pre1950,2da650753f61,"If this be the case, there is a function to be exercised here by the Christian Seer. From Redemption, recognised by Faith, the Christian Prophet must bear witness to the truth that the World-Ransom is fulfilling itself unto Sight and Manifestation. It is his duty to testify to the reality of the inclusion of the World-Process within Redemption."
manifestation,pre1950,83497f508f5c,"Should there be on earth a perfect “ son of man,” that “son of man” would indeed very likely become a saintly manifestation of the Son of God; for the transition between the two would seem to be too divinely and congruously facile a thing that it should not come to pass."
manifestation,pre1950,cbea1606a532,We must approach His new manifestation through
manifestation,pre1950,f7fb5b1afa4e,the Sacramental Life makes way for an equal earthly manifestation in the Second Coming of Christ
manifestation,pre1950,6fbe997c0d48,Prophecy is no mere prediction. It is the first manifestation of the Spirit of God in the achievement of the predetermined task.
manifestation,pre1950,9c3be4c18b6c,"Prophets are therefore rather inspired witnesses of some historical manifestation of the eternal character of God, than men merely gifted with the faculty of prevision. They foresee the Future with infallible precision, because God makes them see the Present"
manifestation,pre1950,1b240e9578bb,The Manifestation to the Wise Men.
manifestation,pre1950,21baeb77a4d2,III. MANIFESTATION OF CONSCIENCE . . 154
manifestation,post1950,db5a4e5dbc91,"The importance of the studied problem is determined by the fact that the influence of the deviant environment on society, the spread of its morality, a psychological «exposure» of a less stable part of the population, that is teenagers and young adults, all this is - a reality of the contemporary social situation. The study of problems connected with the personality formation in teenage years and adolescence, the effect of social relations on the deviance manifestation acquires a great significance. Due to it, this article is directed towards the study of life situations in teenagers and young adults who are predisposed to deviant behavior for the purpose of verifying the hypothesis about the presence of specific features in a person who is predisposed to deviant behavior which was linked to life situations which the person’s life goes through. In the framework of completing the goals set before the study the comparison of types and categories of life situations was conducted as well as the average time of retrospection and anticipation in young people who are predisposed or not to deviant behavior. The results of the comparative analysis of various sample groups of teenagers and young people are given in the conclusions among which the most significant item is the lesser time of anticipating events in young people who are susceptible to deviant behavior which is explained by a less clear life prospect and as a sequence by a lesser level of purposefulness of their own life activity. The leading approach to the study of this problem is holistic, systemic and dialectic approaches which provide integrity and comprehensiveness of the study based on a holistic personal development that takes into account the history of a personality. The materials of the article are of practical importance for psychologists, social workers and staff members of educational institutions that carry out work with teenagers and young adults who are prone to deviant behavior."
manifestation,post1950,92e78939e32a,"manifestation in various forms. That is why, the study of the deviant behavior phenomenon insistently requires researchers’ attention to its manifestation in all possible forms and at different stages of a person’s development, however, it is especially important to study it in teenage years and in adolescence. In view of this, it requires theoretical understanding of the phenomenon “deviant behavior”, and empirical verification of specific features of its manifestation in various conditions. In a theoretical aspect, at present, it is impossible to understand behavior beyond consideration of interrelation of personal and situational factors since there is an uninterrupted link between a person and his life’s conditions."
manifestation,post1950,347328700d0f,"In contemporary researches the study of a situational factor is primarily associated with the problem solution of coping with hardships or plights (Bandura, 2000; Baron, 2000). I.V. Romanova’s (2013) work was dedicated to the problem of forming dependent behavior in the process of coping with difficult life situations. Optimistic outlook as a personal resource of coping with critical life situations is studied by V.V. Ponomaryov (2009), V.A. Kislitsina & A.A. Tsaryova (2014) study the problem of forming the students’ readiness for difficult life situations, I.V. Kochkaryova’s (2012) work is dedicated to the intrapersonal conflict resolution in the process of coping with difficult life situations. However, the specified works emphasize that in order to build up a holistic concept of coping with difficult life situations it is necessary to analyze different parameters: specific features and type of the situation; subjective perception and interpretation of events; personal features that was markedly presented in E.V. Bityutskaya’s (2011) work . In this context, we again come to the necessity to analyze situational and personal factors in interaction which is, in E.V. Bityutskaya’s (2011) opinion necessary to develop in the framework of a comprehensive approach that considers several factors- determinants. One of the most impressive concepts in this field is in V.A. Kislitsina & A.A. Tsaryova’s (2014) opinion is the conception of self-regulation by A.O. Prokhorov (2005), that defines self-regulation as a process of governing a man by means of his own psychological and physiological states to achieve the equilibrium between the organism and environment . In our opinion, A.O. Prokhorov’s (2005) position is oriented to a greater extent to mental states which undoubtedly is an original scientific approach to the studied problem. However, in our opinion, the investigation of the problem of interacting personal and situational factors would also be enriched through the emphasizing of a behavioral aspect, that is through the manifestation of various forms of behavior in interrelation with personal and situational determinants (Efimova et al., 2015; Efimova, Oschepkov & Salakhova, 2015)."
manifestation,post1950,2edf36ab0973,"In a manifestation of deviations among young people their personal peculiarities are involved in certain conditions of the social environment (life situations) (Bratus, 1988). At the same time, personal peculiarities that determine the inclination for deviant behavior are formed in the process of unfavorable socializing which is determined by bad family relations, alienation at school, negative relations with peers and many other factors; personal specific features act in the form of an attitude to social norms that is an orientation to deviations from commonly accepted rules that builds up readiness for deviant behavior in a specific social situation (Zmanovskaya, 2004; Platonov, 2006)."
manifestation,post1950,632eac7cc1a6,"Behavior is an overt manifestation of underlying biology. As such, alterations in biological systems that result from spaceflight would be expected to evidence themselves in subtle or even pronounced changes in the behavior of that organism. These alterations in visible behavior may then indicate or even be diagnostic of alterations in the physical well-being of humans and other animals as they adapt to space environments or readapt to Earth-alterations that might not otherwise be detected without relatively invasive and frequently expensive procedures."
manifestation,post1950,71c7af422127,"The discovery by the Spirit rover of outcrops rich in Mg-Fe carbonate [Morris et al., 2010] represents another manifestation of a diverse aqueous history in Gusev crater. In 2005, observations by the Mossbauer spectrometer (MB) on outcrops dubbed Comanche provided initial indication of Fe-Mg carbonate that was subsequently supported by analysis of elemental data from the Alpha Particle X-ray Spectrometer (APXS). The recognition of a carbonate component in thennal infrared spectra measured by the Miniature Thermal Emission Spectrometer (Mini-TES) was significantly delayed due to dust contamination of the instrument’s optics. With the implementation of a viable dust correction, the Comanche spectra were revisited and presented clear and compelling evidence for a Mg-Fe carbonate component that could be as much as a third of the total mineral abundance. The data from all three instruments in combination are best matched by Mg-Fe carbonate with an abundance of 16-34 wt%."
manifestation,post1950,ece2e11eb411,"NASA’s plans for implementing the Vision for Space Exploration include returning to the moon as a stepping stone for further exploration of Mars, and beyond. Dust on the lunar surface has a ubiquitous presence which must be explicitly addressed during upcoming human lunar exploration missions. While the operational challenges attributable to dust during the Apollo missions did not prove critical, the comparatively long duration of impending missions presents a different challenge. Near term plans to revisit the moon places a primary emphasis on characterization and mitigation of lunar dust. Comprised of regolith particles ranging in size from tens of nanometers to microns, lunar dust is a manifestation of the complex interaction of the lunar soil with multiple mechanical, electrical, and gravitational effects. The environmental and anthropogenic factors effecting the perturbation, transport, and deposition of lunar dust must be studied in order to mitigate it’s potentially harmful effects on exploration systems. This paper presents the current perspective and implementation of dust knowledge management and integration, and mitigation technology development activities within NASA’s Exploration Technology Development Program. This work is presented within the context of the Constellation Program’s Integrated Lunar Dust Management Strategy. The Lunar Dust Mitigation Technology Development project has been implemented within the ETDP. Project scope and plans will be presented, along with a a perspective on lessons learned from Apollo and forensics engineering studies of Apollo hardware. This paper further outlines the scientific basis for lunar dust behavior, it’s characteristics and potential effects, and surveys several potential strategies for its control and mitigation both for lunar surface operations and within the working volumes of a lunar outpost."
manifestation,post1950,ec76191ff36f,"of Venus has revealed between 150 and 300 large, radially 1 mealed landforms distributed across the planet’s surface [1,2]. Where the lineaments have been examined in detail, the majority fail to exhibit signatures indicative of relief at or above the resolution of the radar; however, when the sense of topographic relief may be ascertained, the lineaments commonly appear as fissures or flat-floored trenches interpreted as graben. Individual lineaments can display graben, fissure, and zero relief behavior along their length, suggesting either that these differences are a function of the resolution of the radar, or that the morphological distinctions are real but somehow genetically linked. In many instances, radial lineaments exhibiting these characteristics are directly associated with surface volcanism, including flanking and terminal flows, superimposed shield domes and pit chains, and central, calderalike topographic lows. These observable characteristics, as well as theoretical studies and comparison with similar terrestrial features, have led to the working hypothesis that many of the radial fracture systems on Venus are the surface manifestation of subsurface dikes propagating laterally from a central magma source [3-7]. If this interpretation is correct, studies of terrestrial dikes suggest that the lineament directions, with localized exceptions and barring subsequent deformation, should be perpendicular to the orientation of the least compressive stress at the lime of their formation [8—11 ]. To test this hypothesis, we briefly examine a radial fracture system (63.7°N, 195°E) located between two deformation belts in V in mar a Planitia, and verify that the lineaments to the east behave in the expected manner. We have also chosen this feature, however, because of its proximity to Laum a Dorsa to the west On the basis of Venera 15/16 data, both concessional and extensional origins for this deformation belt have been proposed [12,13]. By examining the stratigraphy and applying our interpretation that the fracture system is linked to the presence of subsurface dikes, we present an independent evaluation of the stress state associated with Laum a Dorsa, and thus contribute to the assessment of its origin."
manifestation,post1950,e97102eebd1e,"Currently, the lightning jump algorithm is being tested in two separate but important efforts. Schultz et al. (2014; AMS 10th Satellite Symposium) is exploring the transition of the algorithm from its research based formulation to a fully objective algorithm that includes storm tracking, Geostationary Lightning Mapper (GLM) Proxy data and the lightning jump algorithm. Chronis et al. (2014; this conference) provides context for the transition to current operational forecasting using lightning mapping array based products. However, what remains is an end to end physical and dynamical basis for relating lightning rates to severe storm manifestation, so the forecaster has a reason beyond simple correlation to utilize the lightning jump algorithm within their severe storm conceptual models."
manifestation,post1950,7f3aecbbd42b,"The discovery of new and innovative materials has been known to culminate in major turning points in human history. The transformative impact and functional manifestation of new materials have been demonstrated in every historical era by their integration into new products, systems, assemblies, and devices. In modem times, the integration of new materials into usable products has a special relevance for the technological development and economic competitiveness of industrial societies. Advanced ceramic technologies dramatically impact the energy and environmental landscape due to potential wide scale applications in all aspects of energy production, storage, distribution, conservation, and efficiency. Examples include gas turbine propulsion systems, fuel cells, thermoelectrics, photovoltaics, distribution and transmission systems based on superconductors, nuclear power generation, and waste disposal."
manifestation,post1950,5573a367767d,"A closed loop system reduces pointing errors in one or more spacecraft instruments. Associated with each instrument is a electronics package (3) for commanding motion in that instrument and a pointing control system (5) for imparting motion in that instrument in response to a command (4) from the commanding package (3). Spacecraft motion compensation logic (25) compensates for instrument pointing errors caused by instrument-motion-induced spacecraft motion. Any finite number of instruments can be so compensated, by providing each pointing control system (5) and each commanding package (3), for the instruments desired to be compensated, with a link to the spacecraft motion compensation logic (25). The spacecraft motion compensation logic (25) is an electronic manifestation of the algebraic negative of a model of the dynamics of motion of the spacecraft. An example of a suitable model, and computer-simulated results, are presented."
manifestation,post1950,9e61d3191244,"Du 28 juillet au 13 août 2017, tous les amateurs de sports d été au pays auront leurs yeux tournés vers Winnipeg, tandis que 6 000 bénévoles seront à la manœuvre pour réussir les 26e Jeux du Canada. Mariette Mulaire est la coprésidente bénévole de la plus importante manifestation sportive jamais organisée en terre manitobaine."
manifestation,post1950,cc6dfd3d1b42,"Abstract. Water vapor in the tropical tropopause layer (TTL) has a local radiative cooling effect. As a source for ice in cirrus clouds, however, it can also indirectly produce infrared heating. Using NASA A-Train satellite measurements of CALIPSO and Aura/MLS we calculated the correlation of water vapor, ice water content and temperature in the TTL. We find that temperature strongly controls water vapor (correlation r — 0.94) and cirrus clouds at 100 hPa (r = —0.91). Moreover we observe that the cirrus seasonal cycle is highly (r — —0.9) anticorrelated with the water vapor variation in the TTL, showing higher cloud occurrence during December-January-February. We further investigate the anticorrelation on a regional scale and find that the strong anticorrelation occurs generally in the ITCZ (Intertropical Convergence Zone). The seasonal cycle of the cirrus ice water content is also highly anticorrelated to water vapor (r = —0.91) and our results support the hypothesis that the total water at 100 hPa is roughly constant. Temperature acts as a main regulator for balancing the partition between water vapor and cirrus clouds. Thus, to a large extent, the depleting water vapor in the TTL during DJF is a manifestation of cirrus formation."
manifestation,post1950,406478c52093,"Furthermore, we find a high anticorrelation of H2O and cirrus cloud fraction at lOOhPa in the tropics. The anticorrelation of water vapor and cirrus ice water content (r — —0.91) suggests that total water is constant throughout the year and temperature determines the balance between water vapor and ice in cirrus clouds. A linear regression analysis of H2O and IWC shows that the slope (in [-1.09,-0.53]) encloses the theoretical slope of — 1 if vapor is fully condensed into ice at lOOhPa in the TTL. Hence the seasonal cycle of water vapor is mainly a manifestation of cirrus formation leaving the total water at lOOhPa roughly constant. In sum cirrus clouds serve as a reservoir for TTL water vapor."
manifestation,post1950,95c977df794e,", Intended for agency field personnel who assist in local cc'mmunity development (CD) efforts, this publication is the second, of three mak,3rng up an intensive training manual for community development. Using an inservice training approach, this part of the manual contains four instructional units: rationale for CD training, what CD is (CD as process, program, method, movement, manifestation of democracy), why be involved (aspects of social change creating the need for CD activities), and what one needs to know about CD (community dynamics, agency involvement, problem solving, conflict, change strategies). The manual presents an amplified content outline for each unit, with margin space for notes by trainers or trainees, worksheets for individual alid small group participation, and visuals for overhead projection. It includes resource papers, on the definition of cotaaunity development, growth and development, change (in metropoli'tan and nonmetropolitan settings) , guidelines for a good community, the community coordinator, citizen participation, decision making for development, understanding community, alternative develbpment approaches, and process of community problem solving, Borkshop exercises, with accompanying worksheets, focus on applying subject matter to participants^ work situations, clientele problems, alleviating programs, and impact of change on local communities, (RS)"
